Source;Waypoint ID;Waypoint Date;Waypoint Time;X;Y;Last Modified;Last Modified By;Observation Category 0;Activity type;Beach name;Bird species;CCL: curved carapace length;CCW: curved carapace width;Comments;D: the total number of dead hatchlings found inside the nest;Date;Date;Facial ID taken;H: the total number of hatched hatchlings;Habitat;Nest location;Nest position;Number of individuals;Place;Predation;Turtle species;Type of activity;Type of activity (other);U: the total number of unhatched eggs in the nest;Observation Group
Patrol;5;29-May-23;8:15:30 AM;9708794000000000,00;20581833333333300,00;Jun 19, 2023, 7:22:38 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;29-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;8442d13c4529403eb2579b2ae41358e7
Patrol;4;29-May-23;8:13:46 AM;9708766166666660,00;20585999999999900,00;Jun 19, 2023, 7:22:38 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-A: false crawl with nesting attempt;Amandangan;;;;;;29-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;5d538bc7e27841489515f8f6a6b53118
Patrol;3;29-May-23;8:09:50 AM;9708746833333330,00;20590416666666600,00;Jun 19, 2023, 7:22:38 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;29-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;435a241c3d71406daa584f5dffa3a172
Patrol;2;29-May-23;8:07:03 AM;9708700333333330,00;20595416666666600,00;Jun 19, 2023, 7:22:38 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;29-May-23;;;;;B: beach (between high tide and slope);BL: below tidal line;;;;CM: Green turtle;;;;590540032efb46a3ad9615dc1b85af9e
Patrol;8;28-May-23;1:25:20 PM;9708057166666660,00;20643433333333300,00;Jun 19, 2023, 7:21:57 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Pantai kecil;;;;;;28-May-23;;;;;;;;;;CM: Green turtle;;;;b296f0d842c44d18986a6d8a5ad96233
Patrol;7;28-May-23;12:26:35 PM;9709123666666660,00;20524566666666600,00;Jun 19, 2023, 7:21:57 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;28-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;683602f9346348c68cbde3c02fd39404
Patrol;6;28-May-23;12:24:49 PM;9709129999999990,00;205278,00;Jun 19, 2023, 7:21:56 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;28-May-23;;;;;B: beach (between high tide and slope);BE: between low and high tide;;;;CM: Green turtle;;;;a72912add3d64e8085c80ba43c80fb14
Patrol;5;28-May-23;12:19:31 PM;9709048,00;20550916666666600,00;Jun 19, 2023, 7:21:56 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;28-May-23;;;;;B: beach (between high tide and slope);A: above high tide;;;;CM: Green turtle;;;;4f9522c43e4d4369a1b6afc51512fb0e
Patrol;4;28-May-23;12:14:23 PM;9708864666666660,00;20572500000000000,00;Jun 19, 2023, 7:21:56 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;28-May-23;;;;;B: beach (between high tide and slope);BE: between low and high tide;;;;CM: Green turtle;;;;3006f5acd889432dbe9039d24f9ccaeb
Patrol;3;28-May-23;12:08:43 PM;9708714833333330,00;2059455,00;Jun 19, 2023, 7:21:56 AM;Dwi Iqbal Maulana;Bird's monitoring;;;Beach stone-curlew;;;;;;28-May-23;;;Beach;;;2.0;Ground;;;Walking/Running;;;cab8a8382fe84d4d9cbf1bf02042ae70
Patrol;2;28-May-23;12:03:05 PM;9708555333333330,00;2060955,00;Jun 19, 2023, 7:21:56 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-A: false crawl with nesting attempt;Amandangan;;;;;;28-May-23;;;;;B: beach (between high tide and slope);BE: between low and high tide;;;;CM: Green turtle;;;;16ad5a5068a64a90b0f4a81f201467dd
Patrol;17;27-May-23;10:29:47 AM;9709125999999990,00;2052426666666660,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;9b579bf9122a486aa6da32e0bc0f0868
Patrol;16;27-May-23;10:28:03 AM;9709134666666660,00;20527466666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;A: above high tide;;;;CM: Green turtle;;;;b29fd790b59b48b490057f762b366221
Patrol;15;27-May-23;10:25:56 AM;9709133833333330,00;2053175,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;A: above high tide;;;;CM: Green turtle;;;;3f67fdae0ea241ba83ae8567b95ba518
Patrol;14;27-May-23;10:24:00 AM;9709124666666660,00;20535633333333300,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;A: above high tide;;;;CM: Green turtle;;;;da5cc12eb8574739816778fb9205eff9
Patrol;13;27-May-23;10:20:46 AM;9709093833333330,00;20544083333333300,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;G: dune in grass;A: above high tide;;;;CM: Green turtle;;;;39a28733652f452d8078cb0350df026e
Patrol;12;27-May-23;10:19:00 AM;9709083000000000,00;20547816666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;G: dune in grass;A: above high tide;;;;CM: Green turtle;;;;f55b24de421b4cd5b083ab71bb54e0c2
Patrol;11;27-May-23;10:16:00 AM;9709078333333330,00;20549766666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;P: predation;Amandangan;;;;;;27-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;576489a3c92e457abcc51fa5b80368af
Patrol;10;27-May-23;10:12:43 AM;9709012,00;20557433333333300,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;G: dune in grass;A: above high tide;;;;CM: Green turtle;;;;51979f4bd7374dc3a14c254c8ec3c511
Patrol;9;27-May-23;10:11:24 AM;9709010333333330,00;2055756666666660,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-A: false crawl with nesting attempt;Amandangan;;;;;;27-May-23;;;;;G: dune in grass;A: above high tide;;;;CM: Green turtle;;;;2cf76cd4a8954ddd912d0d745bedfafe
Patrol;8;27-May-23;10:09:54 AM;9708989166666660,00;20560466666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-A: false crawl with nesting attempt;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;A: above high tide;;;;CM: Green turtle;;;;680fcfdef4f044608f3422af6c8c4558
Patrol;7;27-May-23;10:08:40 AM;9708984000000000,00;20560716666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;A: above high tide;;;;CM: Green turtle;;;;5141eb0d469742d49f9a08b33ef403ce
Patrol;6;27-May-23;10:07:04 AM;9708966833333330,00;20560916666666600,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;S: front slope of dune in sand;BE: between low and high tide;;;;CM: Green turtle;;;;2760a1933ea74ff9a9b8d1c4d7741a33
Patrol;5;27-May-23;10:02:36 AM;9708873333333330,00;2057205,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;27-May-23;;;;;D: dune sand (area on top of dune);A: above high tide;;;;CM: Green turtle;;;;a7471ddbd7ba4df68b79a02cce4d93c7
Patrol;4;27-May-23;9:59:42 AM;9708850833333330,00;20574333333333300,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;27-May-23;;;;;D: dune sand (area on top of dune);A: above high tide;;;;CM: Green turtle;;;;a7a14925dfcc43fda5d3bc45197457f9
Patrol;3;27-May-23;9:55:41 AM;9708757499999990,00;2058855,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;IS: successful nesting;Amandangan;;;;;;27-May-23;;;;;T: beneath tree, shrub, forest;A: above high tide;;;;CM: Green turtle;;;;d4ef5773d52f4bd8bdc125f3c1fc7282
Patrol;2;27-May-23;9:53:38 AM;9708736500000000,00;20592183333333300,00;Jul 4, 2023, 9:39:49 AM;Dwi Iqbal Maulana;Sea turtle activity;FC-U: false crawl without nesting attempt;Amandangan;;;;;;27-May-23;;;;;G: dune in grass;A: above high tide;;;;CM: Green turtle;;;;d826f768a908469cade35ccb89de8abc
